sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB00126	chaperone	112398	DrugBank	DrugHasTarget	DB00126	Q96KS0
drugbank.DB00126	chaperone	112399	DrugBank	DrugHasTarget	DB00126	Q9H6Z9
drugbank.DB00127	ligand	6611	DrugBank	DrugHasTarget	DB00127	P52788
drugbank.DB00127	ligand	54498	DrugBank	DrugHasTarget	DB00127	Q9NWM0
drugbank.DB00127	product of	4953	DrugBank	DrugHasTarget	DB00127	P11926
drugbank.DB00127		846	DrugBank	DrugHasTarget	DB00127	P41180
drugbank.DB00127		153	DrugBank	DrugHasTarget	DB00127	P08588
drugbank.DB00127		154	DrugBank	DrugHasTarget	DB00127	P07550
drugbank.DB00128		6035	DrugBank	DrugHasTarget	DB00128	P07998
drugbank.DB00128		4069	DrugBank	DrugHasTarget	DB00128	P61626
drugbank.DB00128	substrate	10606	DrugBank	DrugHasTarget	DB00128	P22234
drugbank.DB00128	substrate	159	DrugBank	DrugHasTarget	DB00128	P30520
drugbank.DB00128		6505	DrugBank	DrugHasTarget	DB00128	P43005
drugbank.DB00128		ASS	DrugBank	DrugHasTarget	DB00128	Q5T6L4
drugbank.DB00128		55157	DrugBank	DrugHasTarget	DB00128	Q6PI48
drugbank.DB00128		80150	DrugBank	DrugHasTarget	DB00128	Q7L266
drugbank.DB00128	substrate	122622	DrugBank	DrugHasTarget	DB00128	Q8N142
drugbank.DB00129		4942	DrugBank	DrugHasTarget	DB00129	P04181
drugbank.DB00129		5009	DrugBank	DrugHasTarget	DB00129	P00480
drugbank.DB00129		383	DrugBank	DrugHasTarget	DB00129	P05089
drugbank.DB00129		4946	DrugBank	DrugHasTarget	DB00129	P54368
drugbank.DB00129		6541	DrugBank	DrugHasTarget	DB00129	P30825
drugbank.DB00129		6542	DrugBank	DrugHasTarget	DB00129	P52569
drugbank.DB00129		83884	DrugBank	DrugHasTarget	DB00129	Q9BXI2
drugbank.DB00129		384	DrugBank	DrugHasTarget	DB00129	P78540
drugbank.DB00129		10166	DrugBank	DrugHasTarget	DB00129	Q9Y619
drugbank.DB00129		2628	DrugBank	DrugHasTarget	DB00129	P50440
drugbank.DB00130	antagonist;substrate	1503	DrugBank	DrugHasTarget	DB00130	P17812
drugbank.DB00130	substrate	5471	DrugBank	DrugHasTarget	DB00130	Q06203
drugbank.DB00130	product of	2752	DrugBank	DrugHasTarget	DB00130	P15104
drugbank.DB00131	activator	1385	DrugBank	DrugHasTarget	DB00131	P16220
drugbank.DB00131	product of	5142	DrugBank	DrugHasTarget	DB00131	Q07343
drugbank.DB00131	activator	5564	DrugBank	DrugHasTarget	DB00131	Q9Y478
drugbank.DB00131	product of	3094	DrugBank	DrugHasTarget	DB00131	P49773
drugbank.DB00131	product of	5144	DrugBank	DrugHasTarget	DB00131	Q08499
drugbank.DB00131	product of	55902	DrugBank	DrugHasTarget	DB00131	Q9NR19
drugbank.DB00131	activator	5562	DrugBank	DrugHasTarget	DB00131	Q13131
drugbank.DB00131	product of	107	DrugBank	DrugHasTarget	DB00131	Q08828
drugbank.DB00131	product of	2180	DrugBank	DrugHasTarget	DB00131	P33121
drugbank.DB00131	antagonist;inhibitory allosteric modulator	2203	DrugBank	DrugHasTarget	DB00131	P09467
drugbank.DB00131	product of	132	DrugBank	DrugHasTarget	DB00131	P55263
drugbank.DB00131	activator	5563	DrugBank	DrugHasTarget	DB00131	P54646
drugbank.DB00131	activator	5565	DrugBank	DrugHasTarget	DB00131	O43741
drugbank.DB00131	activator	5571	DrugBank	DrugHasTarget	DB00131	P54619
drugbank.DB00131	activator	51422	DrugBank	DrugHasTarget	DB00131	Q9UGJ0
drugbank.DB00131	activator	53632	DrugBank	DrugHasTarget	DB00131	Q9UGI9
drugbank.DB00132	ligand	3992	DrugBank	DrugHasTarget	DB00132	O60427
drugbank.DB00132	ligand	9415	DrugBank	DrugHasTarget	DB00132	O95864
drugbank.DB00132		6546	DrugBank	DrugHasTarget	DB00132	P32418
drugbank.DB00132	inhibitor	7442	DrugBank	DrugHasTarget	DB00132	Q8NER1
drugbank.DB00132	agonist	9971	DrugBank	DrugHasTarget	DB00132	Q96RI1
drugbank.DB00132		6256	DrugBank	DrugHasTarget	DB00132	P19793
drugbank.DB00132	substrate	54898	DrugBank	DrugHasTarget	DB00132	Q9NXB9
drugbank.DB00132	substrate	60481	DrugBank	DrugHasTarget	DB00132	Q9NYP7
drugbank.DB00133		875	DrugBank	DrugHasTarget	DB00133	P35520
drugbank.DB00133		10993	DrugBank	DrugHasTarget	DB00133	P20132
drugbank.DB00133		63826	DrugBank	DrugHasTarget	DB00133	Q9GZT4
drugbank.DB00133		9517	DrugBank	DrugHasTarget	DB00133	O15270
drugbank.DB00133		10558	DrugBank	DrugHasTarget	DB00133	O15269
drugbank.DB00133		SARS	DrugBank	DrugHasTarget	DB00133	P49591
drugbank.DB00133		189	DrugBank	DrugHasTarget	DB00133	P21549
drugbank.DB00134	product of	4552	DrugBank	DrugHasTarget	DB00134	Q9UBK8
drugbank.DB00134	product of	4548	DrugBank	DrugHasTarget	DB00134	Q99707
drugbank.DB00134	product of	10988	DrugBank	DrugHasTarget	DB00134	P50579
drugbank.DB00134	product of	635	DrugBank	DrugHasTarget	DB00134	Q93088
drugbank.DB00134	product of	23743	DrugBank	DrugHasTarget	DB00134	Q9H2M3
drugbank.DB00135	binder	7054	DrugBank	DrugHasTarget	DB00135	P07101
drugbank.DB00135		51067	DrugBank	DrugHasTarget	DB00135	Q9Y2Z4
drugbank.DB00135		YARS	DrugBank	DrugHasTarget	DB00135	P54577
drugbank.DB00135		6898	DrugBank	DrugHasTarget	DB00135	P17735
drugbank.DB00136		3206	DrugBank	DrugHasTarget	DB00136	P31260
drugbank.DB00138		23657	DrugBank	DrugHasTarget	DB00138	Q9UPY5
drugbank.DB00138		1497	DrugBank	DrugHasTarget	DB00138	O60931
drugbank.DB00139	inhibitor	7915	DrugBank	DrugHasTarget	DB00139	P51649
drugbank.DB00140	other		DrugBank	DrugHasTarget	DB00140	P0AFU8
drugbank.DB00141		2683	DrugBank	DrugHasTarget	DB00141	P15291
drugbank.DB00141		8702	DrugBank	DrugHasTarget	DB00141	O60513
drugbank.DB00141		55577	DrugBank	DrugHasTarget	DB00141	Q9UJ70
drugbank.DB00141		51172	DrugBank	DrugHasTarget	DB00141	Q9UK23
drugbank.DB00141	activator	4669	DrugBank	DrugHasTarget	DB00141	P54802
drugbank.DB00141		5973	DrugBank	DrugHasTarget	DB00141	P51606
drugbank.DB00142		6512	DrugBank	DrugHasTarget	DB00142	O00341
drugbank.DB00142		26873	DrugBank	DrugHasTarget	DB00142	O14841
drugbank.DB00142		5198	DrugBank	DrugHasTarget	DB00142	O15067
drugbank.DB00142		587	DrugBank	DrugHasTarget	DB00142	O15382
drugbank.DB00142		2906	DrugBank	DrugHasTarget	DB00142	O15399
drugbank.DB00142		2744	DrugBank	DrugHasTarget	DB00142	O94925
drugbank.DB00142		2806	DrugBank	DrugHasTarget	DB00142	P00505
drugbank.DB00142		EPRS	DrugBank	DrugHasTarget	DB00142	P07814
drugbank.DB00142		440	DrugBank	DrugHasTarget	DB00142	P08243
drugbank.DB00142		2752	DrugBank	DrugHasTarget	DB00142	P15104
drugbank.DB00142		2805	DrugBank	DrugHasTarget	DB00142	P17174
drugbank.DB00142		6898	DrugBank	DrugHasTarget	DB00142	P17735
drugbank.DB00142		2875	DrugBank	DrugHasTarget	DB00142	P24298
drugbank.DB00142		2677	DrugBank	DrugHasTarget	DB00142	P38435
drugbank.DB00142	substrate	2729	DrugBank	DrugHasTarget	DB00142	P48506
drugbank.DB00142		6511	DrugBank	DrugHasTarget	DB00142	P48664
drugbank.DB00142		8833	DrugBank	DrugHasTarget	DB00142	P49915
drugbank.DB00142		586	DrugBank	DrugHasTarget	DB00142	P54687
drugbank.DB00142		18	DrugBank	DrugHasTarget	DB00142	P80404
drugbank.DB00142		2902	DrugBank	DrugHasTarget	DB00142	Q05586
drugbank.DB00142		2356	DrugBank	DrugHasTarget	DB00142	Q05932
drugbank.DB00142		2028	DrugBank	DrugHasTarget	DB00142	Q07075
drugbank.DB00142		2903	DrugBank	DrugHasTarget	DB00142	Q12879
drugbank.DB00142		2904	DrugBank	DrugHasTarget	DB00142	Q13224
drugbank.DB00142		2905	DrugBank	DrugHasTarget	DB00142	Q14957
drugbank.DB00142	substrate;product of	GIG18	DrugBank	DrugHasTarget	DB00142	Q2TU84
drugbank.DB00142		124454	DrugBank	DrugHasTarget	DB00142	Q5JPH6
drugbank.DB00142	product of	55191	DrugBank	DrugHasTarget	DB00142	Q6IA69
drugbank.DB00142		162417	DrugBank	DrugHasTarget	DB00142	Q8N159
drugbank.DB00142		51166	DrugBank	DrugHasTarget	DB00142	Q8N5Z0
drugbank.DB00142		116443	DrugBank	DrugHasTarget	DB00142	Q8TCU5
drugbank.DB00142	substrate;product of	84706	DrugBank	DrugHasTarget	DB00142	Q8TD30
drugbank.DB00142		10157	DrugBank	DrugHasTarget	DB00142	Q9UDR5
drugbank.DB00142		27165	DrugBank	DrugHasTarget	DB00142	Q9UI32
drugbank.DB00142		23549	DrugBank	DrugHasTarget	DB00142	Q9ULA0
drugbank.DB00142		23657	DrugBank	DrugHasTarget	DB00142	Q9UPY5
drugbank.DB00142		10404	DrugBank	DrugHasTarget	DB00142	Q9Y646
drugbank.DB00142		29968	DrugBank	DrugHasTarget	DB00142	Q9Y617
drugbank.DB00142		2730	DrugBank	DrugHasTarget	DB00142	P48507
drugbank.DB00142		2346	DrugBank	DrugHasTarget	DB00142	Q04609
drugbank.DB00142		2572	DrugBank	DrugHasTarget	DB00142	Q05329
drugbank.DB00142		2571	DrugBank	DrugHasTarget	DB00142	Q99259
drugbank.DB00142		10841	DrugBank	DrugHasTarget	DB00142	O95954
drugbank.DB00142		5832	DrugBank	DrugHasTarget	DB00142	P54886
drugbank.DB00143		4259	DrugBank	DrugHasTarget	DB00143	O14880
drugbank.DB00143		27306	DrugBank	DrugHasTarget	DB00143	O60760
drugbank.DB00143		2938	DrugBank	DrugHasTarget	DB00143	P08263
drugbank.DB00143		2939	DrugBank	DrugHasTarget	DB00143	P09210
drugbank.DB00143		4257	DrugBank	DrugHasTarget	DB00143	P10620
drugbank.DB00143		2098	DrugBank	DrugHasTarget	DB00143	P10768
drugbank.DB00143		2678	DrugBank	DrugHasTarget	DB00143	P19440
drugbank.DB00143		2946	DrugBank	DrugHasTarget	DB00143	P28161
drugbank.DB00143		2745	DrugBank	DrugHasTarget	DB00143	P35754
drugbank.DB00143	cofactor	2879	DrugBank	DrugHasTarget	DB00143	P36969
drugbank.DB00143		2949	DrugBank	DrugHasTarget	DB00143	P46439
drugbank.DB00143	cofactor	257202	DrugBank	DrugHasTarget	DB00143	P59796
drugbank.DB00143		3029	DrugBank	DrugHasTarget	DB00143	Q16775
drugbank.DB00143		2876	DrugBank	DrugHasTarget	DB00143	Q6NSD4
drugbank.DB00143	cofactor	2882	DrugBank	DrugHasTarget	DB00143	Q96SL4
drugbank.DB00143		4258	DrugBank	DrugHasTarget	DB00143	Q99735
drugbank.DB00143		119391	DrugBank	DrugHasTarget	DB00143	Q9H4Y5
drugbank.DB00143		51022	DrugBank	DrugHasTarget	DB00143	Q9NS18
drugbank.DB00143		2739	DrugBank	DrugHasTarget	DB00143	Q04760
drugbank.DB00143		4056	DrugBank	DrugHasTarget	DB00143	Q16873
drugbank.DB00143		2936	DrugBank	DrugHasTarget	DB00143	P00390
drugbank.DB00143		2937	DrugBank	DrugHasTarget	DB00143	P48637
drugbank.DB00143		2944	DrugBank	DrugHasTarget	DB00143	P09488
drugbank.DB00143		2940	DrugBank	DrugHasTarget	DB00143	Q16772
drugbank.DB00143		2947	DrugBank	DrugHasTarget	DB00143	P21266
drugbank.DB00143		2941	DrugBank	DrugHasTarget	DB00143	O15217
drugbank.DB00143		2948	DrugBank	DrugHasTarget	DB00143	Q03013
drugbank.DB00143		221357	DrugBank	DrugHasTarget	DB00143	Q7RTV2
drugbank.DB00143		2950	DrugBank	DrugHasTarget	DB00143	P09211
drugbank.DB00143		9446	DrugBank	DrugHasTarget	DB00143	P78417
drugbank.DB00143	cofactor	2876	DrugBank	DrugHasTarget	DB00143	P07203
drugbank.DB00143	cofactor	2877	DrugBank	DrugHasTarget	DB00143	P18283
drugbank.DB00143		2952	DrugBank	DrugHasTarget	DB00143	P30711
drugbank.DB00143		2954	DrugBank	DrugHasTarget	DB00143	O43708
drugbank.DB00143	cofactor	2880	DrugBank	DrugHasTarget	DB00143	O75715
drugbank.DB00143	cofactor	2878	DrugBank	DrugHasTarget	DB00143	P22352
drugbank.DB00143		231	DrugBank	DrugHasTarget	DB00143	P15121
drugbank.DB00143		4318	DrugBank	DrugHasTarget	DB00143	P14780
drugbank.DB00143		1576	DrugBank	DrugHasTarget	DB00143	P08684
drugbank.DB00143		493869	DrugBank	DrugHasTarget	DB00143	Q8TED1
drugbank.DB00144		1608	DrugBank	DrugHasTarget	DB00144	P49619
drugbank.DB00144		8527	DrugBank	DrugHasTarget	DB00144	Q16760
drugbank.DB00144		81490	DrugBank	DrugHasTarget	DB00144	Q9BVG9
drugbank.DB00144		55627	DrugBank	DrugHasTarget	DB00144	Q9NXE4
drugbank.DB00144		55512	DrugBank	DrugHasTarget	DB00144	Q9NY59
drugbank.DB00144		10396	DrugBank	DrugHasTarget	DB00144	Q9Y2Q0
drugbank.DB00144		5578	DrugBank	DrugHasTarget	DB00144	P17252
drugbank.DB00144		9791	DrugBank	DrugHasTarget	DB00144	P48651
drugbank.DB00144		23761	DrugBank	DrugHasTarget	DB00144	Q9UG56
drugbank.DB00144		949	DrugBank	DrugHasTarget	DB00144	Q8WTV0
drugbank.DB00145	substrate	23464	DrugBank	DrugHasTarget	DB00145	O75600
drugbank.DB00145	substrate	211	DrugBank	DrugHasTarget	DB00145	P13196
drugbank.DB00145	substrate	212	DrugBank	DrugHasTarget	DB00145	P22557
drugbank.DB00145	substrate	2617	DrugBank	DrugHasTarget	DB00145	P41250
drugbank.DB00145	antagonist	2903	DrugBank	DrugHasTarget	DB00145	Q12879
drugbank.DB00145	substrate	570	DrugBank	DrugHasTarget	DB00145	Q14032
drugbank.DB00145	substrate	2841	DrugBank	DrugHasTarget	DB00145	Q14330
drugbank.DB00145	substrate	2937	DrugBank	DrugHasTarget	DB00145	P48637
drugbank.DB00145	agonist	2905	DrugBank	DrugHasTarget	DB00145	Q14957
drugbank.DB00145	product of		DrugBank	DrugHasTarget	DB00145	Q53ET4
drugbank.DB00145	substrate	10249	DrugBank	DrugHasTarget	DB00145	Q6IB77
drugbank.DB00145	product of	6472	DrugBank	DrugHasTarget	DB00145	P34897
drugbank.DB00145	substrate	219970	DrugBank	DrugHasTarget	DB00145	Q8WU03
drugbank.DB00145	substrate	92292	DrugBank	DrugHasTarget	DB00145	Q969I3
drugbank.DB00145	product of	64902	DrugBank	DrugHasTarget	DB00145	Q9BYV1
drugbank.DB00145	product of	51268	DrugBank	DrugHasTarget	DB00145	Q9P0Z9
drugbank.DB00145	substrate	116444	DrugBank	DrugHasTarget	DB00145	O60391
drugbank.DB00145	ligand	2741	DrugBank	DrugHasTarget	DB00145	P23415
drugbank.DB00145	substrate	189	DrugBank	DrugHasTarget	DB00145	P21549
drugbank.DB00145	ligand	2743	DrugBank	DrugHasTarget	DB00145	P48167
drugbank.DB00145	product of	6470	DrugBank	DrugHasTarget	DB00145	P34896
drugbank.DB00145	ligand	8001	DrugBank	DrugHasTarget	DB00145	O75311
drugbank.DB00145	ligand	2742	DrugBank	DrugHasTarget	DB00145	P23416
drugbank.DB00145	substrate	27232	DrugBank	DrugHasTarget	DB00145	Q14749
drugbank.DB00145	substrate	2628	DrugBank	DrugHasTarget	DB00145	P50440
drugbank.DB00147		8566	DrugBank	DrugHasTarget	DB00147	O00764
drugbank.DB00148	ligand	1158	DrugBank	DrugHasTarget	DB00148	P06732
drugbank.DB00148	ligand	548596	DrugBank	DrugHasTarget	DB00148	P12532
drugbank.DB00148	ligand	1152	DrugBank	DrugHasTarget	DB00148	P12277
drugbank.DB00148	ligand	1160	DrugBank	DrugHasTarget	DB00148	P17540
drugbank.DB00148		6535	DrugBank	DrugHasTarget	DB00148	P48029
drugbank.DB00148	product of	2593	DrugBank	DrugHasTarget	DB00148	Q14353
drugbank.DB00149		23395	DrugBank	DrugHasTarget	DB00149	Q15031
drugbank.DB00149		587	DrugBank	DrugHasTarget	DB00149	O15382
drugbank.DB00149		586	DrugBank	DrugHasTarget	DB00149	P54687
drugbank.DB00149		9836	DrugBank	DrugHasTarget	DB00149	O60294
drugbank.DB00149		51451	DrugBank	DrugHasTarget	DB00149	Q9UIC8
drugbank.DB00149		LARS	DrugBank	DrugHasTarget	DB00149	Q9P2J5
drugbank.DB00150	inhibitor	10352	DrugBank	DrugHasTarget	DB00150	Q9UGM6
drugbank.DB00150	inhibitor		DrugBank	DrugHasTarget	DB00150	P00953
drugbank.DB00150	inhibitor	WARS	DrugBank	DrugHasTarget	DB00150	P23381
drugbank.DB00151		2730	DrugBank	DrugHasTarget	DB00151	P48507
drugbank.DB00151		2729	DrugBank	DrugHasTarget	DB00151	P48506
drugbank.DB00151	substrate	2805	DrugBank	DrugHasTarget	DB00151	P17174
drugbank.DB00151	substrate	2806	DrugBank	DrugHasTarget	DB00151	P00505
drugbank.DB00151		1491	DrugBank	DrugHasTarget	DB00151	P32929
drugbank.DB00151		875	DrugBank	DrugHasTarget	DB00151	P35520
drugbank.DB00151	substrate	CARS	DrugBank	DrugHasTarget	DB00151	P49589
drugbank.DB00151		4255	DrugBank	DrugHasTarget	DB00151	P16455
drugbank.DB00151		2937	DrugBank	DrugHasTarget	DB00151	P48637
drugbank.DB00151	substrate	79587	DrugBank	DrugHasTarget	DB00151	Q9HA77
drugbank.DB00151		51380	DrugBank	DrugHasTarget	DB00151	Q9Y600
drugbank.DB00151		9054	DrugBank	DrugHasTarget	DB00151	Q9Y697
drugbank.DB00151		1036	DrugBank	DrugHasTarget	DB00151	Q16878
drugbank.DB00153	inducer	786	DrugBank	DrugHasTarget	DB00153	Q06432
drugbank.DB00153	inducer	10369	DrugBank	DrugHasTarget	DB00153	Q9Y698
drugbank.DB00153	inducer	10368	DrugBank	DrugHasTarget	DB00153	O60359
drugbank.DB00153	inducer	27092	DrugBank	DrugHasTarget	DB00153	Q9UBN1
drugbank.DB00153	inducer	27091	DrugBank	DrugHasTarget	DB00153	Q9UF02
drugbank.DB00153	inducer	59285	DrugBank	DrugHasTarget	DB00153	Q9BXT2
drugbank.DB00153	inducer	59284	DrugBank	DrugHasTarget	DB00153	P62955
drugbank.DB00153	inducer	59283	DrugBank	DrugHasTarget	DB00153	Q8WXS5
drugbank.DB00153	inducer	781	DrugBank	DrugHasTarget	DB00153	P54289
drugbank.DB00153	inducer	9254	DrugBank	DrugHasTarget	DB00153	Q9NY47
drugbank.DB00153	inducer	55799	DrugBank	DrugHasTarget	DB00153	Q8IZS8
drugbank.DB00153	inducer	93589	DrugBank	DrugHasTarget	DB00153	Q7Z3S7
drugbank.DB00153	inducer	775	DrugBank	DrugHasTarget	DB00153	Q13936
drugbank.DB00153	inducer	776	DrugBank	DrugHasTarget	DB00153	Q01668
drugbank.DB00153	inducer	778	DrugBank	DrugHasTarget	DB00153	O60840
drugbank.DB00153	inducer	779	DrugBank	DrugHasTarget	DB00153	Q13698
drugbank.DB00153	inducer	782	DrugBank	DrugHasTarget	DB00153	Q02641
drugbank.DB00153	inducer	783	DrugBank	DrugHasTarget	DB00153	Q08289
drugbank.DB00153	inducer	784	DrugBank	DrugHasTarget	DB00153	P54284
drugbank.DB00153	inducer	785	DrugBank	DrugHasTarget	DB00153	O00305
drugbank.DB00153	inducer	774	DrugBank	DrugHasTarget	DB00153	Q00975
drugbank.DB00153	inducer	773	DrugBank	DrugHasTarget	DB00153	O00555
drugbank.DB00153	inducer	777	DrugBank	DrugHasTarget	DB00153	Q15878
drugbank.DB00153	inducer	8913	DrugBank	DrugHasTarget	DB00153	O43497
drugbank.DB00153	inducer	8912	DrugBank	DrugHasTarget	DB00153	O95180
drugbank.DB00153	inducer	8911	DrugBank	DrugHasTarget	DB00153	Q9P0X4
drugbank.DB00154	inhibitor	5742	DrugBank	DrugHasTarget	DB00154	P23219
drugbank.DB00154		5743	DrugBank	DrugHasTarget	DB00154	P35354
drugbank.DB00155		445	DrugBank	DrugHasTarget	DB00155	P00966
drugbank.DB00155		23564	DrugBank	DrugHasTarget	DB00155	O95865
drugbank.DB00155		ASS	DrugBank	DrugHasTarget	DB00155	Q5T6L4
drugbank.DB00155		23576	DrugBank	DrugHasTarget	DB00155	O94760
drugbank.DB00155		5009	DrugBank	DrugHasTarget	DB00155	P00480
drugbank.DB00155		4842	DrugBank	DrugHasTarget	DB00155	P29475
drugbank.DB00155		4843	DrugBank	DrugHasTarget	DB00155	P35228
drugbank.DB00155		4846	DrugBank	DrugHasTarget	DB00155	P29474
drugbank.DB00155	product of	353238	DrugBank	DrugHasTarget	DB00155	Q6TGC4
drugbank.DB00155		29943	DrugBank	DrugHasTarget	DB00155	Q9ULC6
drugbank.DB00155		51702	DrugBank	DrugHasTarget	DB00155	Q9ULW8
drugbank.DB00155		11240	DrugBank	DrugHasTarget	DB00155	Q9Y2J8
drugbank.DB00155		23569	DrugBank	DrugHasTarget	DB00155	Q9UM07
drugbank.DB00156		6897	DrugBank	DrugHasTarget	DB00156	P26639
drugbank.DB00156		80222	DrugBank	DrugHasTarget	DB00156	Q9BW92
drugbank.DB00157		7358	DrugBank	DrugHasTarget	DB00157	O60701
drugbank.DB00157		124	DrugBank	DrugHasTarget	DB00157	P07327
drugbank.DB00157		6652	DrugBank	DrugHasTarget	DB00157	Q00796
drugbank.DB00157		127	DrugBank	DrugHasTarget	DB00157	P08319
drugbank.DB00157		126	DrugBank	DrugHasTarget	DB00157	P00326
drugbank.DB00157		125	DrugBank	DrugHasTarget	DB00157	P00325
drugbank.DB00157		131	DrugBank	DrugHasTarget	DB00157	P40394
drugbank.DB00157		2819	DrugBank	DrugHasTarget	DB00157	P21695
drugbank.DB00157		160287	DrugBank	DrugHasTarget	DB00157	Q6ZMR3
drugbank.DB00157		128	DrugBank	DrugHasTarget	DB00157	P11766
drugbank.DB00157		231	DrugBank	DrugHasTarget	DB00157	P15121
drugbank.DB00157		3028	DrugBank	DrugHasTarget	DB00157	Q99714
drugbank.DB00157		4191	DrugBank	DrugHasTarget	DB00157	P40926
drugbank.DB00157		3939	DrugBank	DrugHasTarget	DB00157	P00338
drugbank.DB00157		4200	DrugBank	DrugHasTarget	DB00157	P23368
drugbank.DB00157		3295	DrugBank	DrugHasTarget	DB00157	P51659
drugbank.DB00157		92483	DrugBank	DrugHasTarget	DB00157	Q9BYZ2
drugbank.DB00157		3948	DrugBank	DrugHasTarget	DB00157	P07864
drugbank.DB00157		3945	DrugBank	DrugHasTarget	DB00157	P07195
drugbank.DB00157		1962	DrugBank	DrugHasTarget	DB00157	Q08426
drugbank.DB00157		3033	DrugBank	DrugHasTarget	DB00157	Q16836
drugbank.DB00157		10873	DrugBank	DrugHasTarget	DB00157	Q16798
drugbank.DB00157		622	DrugBank	DrugHasTarget	DB00157	Q02338
drugbank.DB00157		4190	DrugBank	DrugHasTarget	DB00157	P40925
drugbank.DB00157		11112	DrugBank	DrugHasTarget	DB00157	P31937
drugbank.DB00157		3293	DrugBank	DrugHasTarget	DB00157	P37058
drugbank.DB00157		3156	DrugBank	DrugHasTarget	DB00157	P04035
drugbank.DB00157		4199	DrugBank	DrugHasTarget	DB00157	P48163
drugbank.DB00157		26227	DrugBank	DrugHasTarget	DB00157	O43175
drugbank.DB00157		51478	DrugBank	DrugHasTarget	DB00157	P56937
drugbank.DB00157		3421	DrugBank	DrugHasTarget	DB00157	P51553
drugbank.DB00157		3420	DrugBank	DrugHasTarget	DB00157	O43837
drugbank.DB00157		3419	DrugBank	DrugHasTarget	DB00157	P50213
drugbank.DB00157		3292	DrugBank	DrugHasTarget	DB00157	P14061
drugbank.DB00157		3294	DrugBank	DrugHasTarget	DB00157	P37059
drugbank.DB00157		5959	DrugBank	DrugHasTarget	DB00157	Q92781
drugbank.DB00157		9563	DrugBank	DrugHasTarget	DB00157	O95479
drugbank.DB00157		7923	DrugBank	DrugHasTarget	DB00157	Q92506
drugbank.DB00157		1109	DrugBank	DrugHasTarget	DB00157	P17516
drugbank.DB00157		3615	DrugBank	DrugHasTarget	DB00157	P12268
drugbank.DB00157		8644	DrugBank	DrugHasTarget	DB00157	P42330
drugbank.DB00157		3248	DrugBank	DrugHasTarget	DB00157	P15428
drugbank.DB00157		TSTA3	DrugBank	DrugHasTarget	DB00157	Q13630
drugbank.DB00157		1645	DrugBank	DrugHasTarget	DB00157	Q04828
drugbank.DB00157		3290	DrugBank	DrugHasTarget	DB00157	P28845
drugbank.DB00157		3284	DrugBank	DrugHasTarget	DB00157	P26439
drugbank.DB00157		3283	DrugBank	DrugHasTarget	DB00157	P14060
drugbank.DB00157		3614	DrugBank	DrugHasTarget	DB00157	P20839
drugbank.DB00157		3030	DrugBank	DrugHasTarget	DB00157	P40939
drugbank.DB00157		217	DrugBank	DrugHasTarget	DB00157	P05091
drugbank.DB00157		3291	DrugBank	DrugHasTarget	DB00157	P80365
drugbank.DB00157		1646	DrugBank	DrugHasTarget	DB00157	P52895
drugbank.DB00157		50814	DrugBank	DrugHasTarget	DB00157	Q15738
drugbank.DB00157		222	DrugBank	DrugHasTarget	DB00157	P48448
drugbank.DB00157		4329	DrugBank	DrugHasTarget	DB00157	Q02252
drugbank.DB00157		218	DrugBank	DrugHasTarget	DB00157	P30838
drugbank.DB00157		216	DrugBank	DrugHasTarget	DB00157	P00352
drugbank.DB00157		26330	DrugBank	DrugHasTarget	DB00157	O14556
drugbank.DB00157		223	DrugBank	DrugHasTarget	DB00157	P49189
drugbank.DB00157		220	DrugBank	DrugHasTarget	DB00157	P47895
drugbank.DB00157		219	DrugBank	DrugHasTarget	DB00157	P30837
drugbank.DB00157		221	DrugBank	DrugHasTarget	DB00157	P43353
drugbank.DB00157		2597	DrugBank	DrugHasTarget	DB00157	P04406
drugbank.DB00157		8854	DrugBank	DrugHasTarget	DB00157	O94788
drugbank.DB00157		224	DrugBank	DrugHasTarget	DB00157	P51648
drugbank.DB00157		7915	DrugBank	DrugHasTarget	DB00157	P51649
drugbank.DB00157		501	DrugBank	DrugHasTarget	DB00157	P49419
drugbank.DB00157		645	DrugBank	DrugHasTarget	DB00157	P30043
drugbank.DB00157		29920	DrugBank	DrugHasTarget	DB00157	Q96C36
drugbank.DB00157		5831	DrugBank	DrugHasTarget	DB00157	P32322
drugbank.DB00157		2746	DrugBank	DrugHasTarget	DB00157	P00367
drugbank.DB00157		5162	DrugBank	DrugHasTarget	DB00157	P11177
drugbank.DB00157		5161	DrugBank	DrugHasTarget	DB00157	P29803
drugbank.DB00157		5160	DrugBank	DrugHasTarget	DB00157	P08559
drugbank.DB00157		644	DrugBank	DrugHasTarget	DB00157	P53004
drugbank.DB00157		35	DrugBank	DrugHasTarget	DB00157	P16219
drugbank.DB00157		1719	DrugBank	DrugHasTarget	DB00157	P00374
drugbank.DB00157		4967	DrugBank	DrugHasTarget	DB00157	Q02218
drugbank.DB00157		2747	DrugBank	DrugHasTarget	DB00157	P49448
drugbank.DB00157		1717	DrugBank	DrugHasTarget	DB00157	Q9UBM7
drugbank.DB00157		4835	DrugBank	DrugHasTarget	DB00157	P16083
drugbank.DB00157	binder	MT-ND2	DrugBank	DrugHasTarget	DB00157	P03891
drugbank.DB00157		10157	DrugBank	DrugHasTarget	DB00157	Q9UDR5
